assignee,dt,asset_provider_name,asset_name,disposer_name,n_case,n_dt,assign_amt_principal,repaid_amt
HNJXshangchanglong,2022-06-01,PH,普惠资产,A-湖南京希-WW,343,1,705569.2600000001,
HNJXshangchanglong,2022-06-01,WACAI,普惠资产,A-湖南京希-WW,434,1,944942.17,
HNJYguoli,2022-06-01,PH,普惠资产,A-湖南嘉亿-WW,338,1,833842.09,
HNJYguoli,2022-06-01,挖财普惠,普惠资产,A-湖南嘉亿-WW,492,1,1243283.4,
HNJYguoli,2022-06-01,WACAI,普惠资产,A-湖南嘉亿-WW,361,1,842930.6000000002,
HNJYhechuiyu,2022-06-01,挖财普惠,普惠资产,A-湖南嘉亿-WW,470,1,1144909.9899999998,
HNJYhechuiyu,2022-06-01,PH,普惠资产,A-湖南嘉亿-WW,353,1,863191.05,
HNJYhechuiyu,2022-06-01,WACAI,普惠资产,A-湖南嘉亿-WW,369,1,914493.58,
HNJYwuzhiyi,2022-06-01,PH,普惠资产,A-湖南嘉亿-WW,367,1,875187.9,
HNJYwuzhiyi,2022-06-01,WACAI,普惠资产,A-湖南嘉亿-WW,361,1,844033.8299999998,
HNJYwuzhiyi,2022-06-01,挖财普惠,普惠资产,A-湖南嘉亿-WW,477,1,1212026.6799999997,
HNJYyumeilin,2022-06-01,WACAI,普惠资产,A-湖南嘉亿-WW,353,1,870236.2400000001,
HNJYyumeilin,2022-06-01,挖财普惠,普惠资产,A-湖南嘉亿-WW,514,1,1180213.03,
HNJYyumeilin,2022-06-01,PH,普惠资产,A-湖南嘉亿-WW,363,1,871632.7500000001,
HNJYzhangjianghui,2022-06-01,WACAI,普惠资产,A-湖南嘉亿-WW,383,1,905914.81,
HNJYzhangjianghui,2022-06-01,挖财普惠,普惠资产,A-湖南嘉亿-WW,445,1,1065937.4400000002,
HNJYzhangjianghui,2022-06-01,PH,普惠资产,A-湖南嘉亿-WW,397,1,957078.1799999999,
HNQXliujie,2022-06-01,信用家,信用家资产,A-湖南青鑫-WW,204,1,7484216.989999999,
HNQXshenlei,2022-06-01,信用家,信用家资产,A-湖南青鑫-WW,201,1,7493852.359999999,
HNQXtengchao,2022-06-01,信用家,信用家资产,A-湖南青鑫-WW,198,1,7489550.900000001,
HNQXyechunli,2022-06-01,信用家,信用家资产,A-湖南青鑫-WW,197,1,7487588.459999999,
HNSNchenchen,2022-06-01,挖财,信喜资产,A-晟楠-XH,1139,1,3595596.7199999997,
HNSNchenchuan,2022-06-01,信用家,信用家资产,A-晟楠-WW,395,1,1.5130953629999995E7,
HNSNchenzhipeng,2022-06-01,信用家,信用家资产,A-晟楠-WW,401,1,1.5137074849999998E7,
HNSNfujiao,2022-06-01,信用家,信用家资产,A-晟楠-WW,410,1,1.5157365350000005E7,
HNSNjiehongfa,2022-06-01,挖财,信喜资产,A-晟楠-XH,1224,1,3600334.4000000004,
HNSNlidaosheng,2022-06-01,挖财,信喜资产,A-晟楠-XH,1207,1,3596108.4799999995,
HNSNluojincheng,2022-06-01,信用家,信用家资产,A-晟楠-WW,409,1,1.5128280600000003E7,
HNSNluoting,2022-06-01,挖财,信喜资产,A-晟楠-XH,1114,1,3597198.46,
HNSNqiuzhengquan,2022-06-01,挖财,信喜资产,A-晟楠-XH,1216,1,3596114.0200000005,
HNSNtongyuzhu,2022-06-01,挖财,信喜资产,A-晟楠-XH,1189,1,3597038.480000001,
HNSNxiongriwen,2022-06-01,信用家,信用家资产,A-晟楠-WW,421,1,1.5128959179999998E7,
HNSNxutingting,2022-06-01,挖财,信喜资产,A-晟楠-XH,1167,1,3596095.1,
HNSNxuweixiang,2022-06-01,信用家,信用家资产,A-晟楠-WW,397,1,1.5135870629999997E7,
HNSNyangkunkun,2022-06-01,挖财,信喜资产,A-晟楠-XH,1156,1,3598715.6500000004,
HNSNzhangheyou,2022-06-01,挖财,信喜资产,A-晟楠-XH,1157,1,3595354.2300000004,
HNSNzhangshucui,2022-06-01,挖财,信喜资产,A-晟楠-XH,1163,1,3592217.1399999997,
HNSNzhangwei,2022-06-01,挖财,信喜资产,A-晟楠-XH,1207,1,3594956.6500000004,
HNSNzhouxiangjun,2022-06-01,信用家,信用家资产,A-晟楠-WW,384,1,1.5124274340000002E7,
HNSNzhouzhongyi,2022-06-01,挖财,信喜资产,A-晟楠-XH,1197,1,3597533.299999999,
HNYYhuangqin,2022-06-01,信用家,信用家资产,湖南银曜_WW,295,1,1.0853571610000003E7,
HNYYlixiuhong,2022-06-01,信用家,信用家资产,湖南银曜_WW,285,1,1.086149825E7,
HNYYminxiaowu,2022-06-01,信喜,信喜资产,湖南银曜_WW,68,1,573992.86,
HNYYminxiaowu,2022-06-01,挖财,信喜资产,湖南银曜_WW,2347,1,8798524.049999999,
HNYYtanghengkun,2022-06-01,信用家,信用家资产,湖南银曜_WW,290,1,1.1023931270000003E7,
HNYYtanjinfeng,2022-06-01,挖财,信喜资产,湖南银曜_WW,2408,1,8828155.04,
HNYYtanjinfeng,2022-06-01,信喜,信喜资产,湖南银曜_WW,65,1,550215.8,
HNYYtuqin,2022-06-01,信用家,信用家资产,湖南银曜_WW,280,1,1.0831552369999997E7,
HNYYwudecai,2022-06-01,信喜,信喜资产,湖南银曜_WW,72,1,598755.3899999999,
HNYYwudecai,2022-06-01,挖财,信喜资产,湖南银曜_WW,2317,1,8772153.04,
HNYYxuanming,2022-06-01,信喜,信喜资产,湖南银曜_WW,63,1,540943.02,
HNYYxuanming,2022-06-01,挖财,信喜资产,湖南银曜_WW,2344,1,8840079.590000002,
HNYYxujiahui,2022-06-01,挖财,信喜资产,湖南银曜_WW,2334,1,8734223.739999998,
HNYYxujiahui,2022-06-01,信喜,信喜资产,湖南银曜_WW,75,1,641119.3500000001,
HNYYyangqiang,2022-06-01,信用家,信用家资产,湖南银曜_WW,297,1,1.094783502E7,
HNYYyujin,2022-06-01,信用家,信用家资产,湖南银曜_WW,302,1,1.0991222340000004E7,
HNYYzengxian,2022-06-01,挖财,信喜资产,湖南银曜_WW,2404,1,8840674.55,
HNYYzengxian,2022-06-01,信喜,信喜资产,湖南银曜_WW,63,1,535181.07,
HNYYzhangkai,2022-06-01,信喜,信喜资产,湖南银曜_WW,78,1,666882.5599999996,
HNYYzhangkai,2022-06-01,挖财,信喜资产,湖南银曜_WW,2293,1,8706267.96,
HNZChuangtaojiang,2022-06-01,信用家,信用家资产,A-湖南专诚-WW,380,1,1.4394831310000006E7,
HNZChuping,2022-06-01,信用家,信用家资产,A-湖南专诚-WW,373,1,1.439357175E7,
HNZCliucaicai,2022-06-01,信用家,信用家资产,A-湖南专诚-WW,377,1,1.4398802810000006E7,
HNZCliuyue,2022-06-01,信用家,信用家资产,A-湖南专诚-WW,364,1,1.440398278E7,
JCZXbaiyupeng,2022-06-01,美利,有用资产,A-谨诚治信-WW,1032,1,3035162.3300000005,
JCZXdengjie,2022-06-01,美利,有用资产,A-谨诚治信-WW,996,1,3030964.58,
JCZXhuweibo,2022-06-01,美利,有用资产,A-谨诚治信-WW,967,1,3034198.9399999995,
JCZXjinfen,2022-06-01,美利,有用资产,A-谨诚治信-WW,992,1,3033038.0799999996,
JCZXlibaojiang,2022-06-01,美利,有用资产,A-谨诚治信-WW,1050,1,3030750.5300000007,
JCZXliqian,2022-06-01,美利,有用资产,A-谨诚治信-WW,1067,1,3030558.1900000004,
JCZXliuming,2022-06-01,美利,有用资产,A-谨诚治信-WW,964,1,3030284.72,2645.0
JCZXluotao,2022-06-01,美利,有用资产,A-谨诚治信-WW,1015,1,3032565.1000000006,
JCZXpengyulin,2022-06-01,美利,有用资产,A-谨诚治信-WW,987,1,3030421.38,
JCZXshizheng,2022-06-01,美利,有用资产,A-谨诚治信-WW,1014,1,3061061.4,
JCZXtangmeijuan,2022-06-01,美利,有用资产,A-谨诚治信-WW,977,1,3030230.419999999,
JCZXtangshiming,2022-06-01,美利,有用资产,A-谨诚治信-WW,997,1,3036704.269999999,
JCZXyanghuaiquan,2022-06-01,美利,有用资产,A-谨诚治信-WW,977,1,3032694.7799999984,
JCZXyangyong,2022-06-01,美利,有用资产,A-谨诚治信-WW,951,1,3042774.9599999995,
JCZXzhouruyi,2022-06-01,美利,有用资产,A-谨诚治信-WW,1051,1,3030157.68,
JXGZchenyuanhui,2022-06-01,信用家,信用家资产,A-江西高展-WW,198,1,7303936.590000001,
JXGZliushuting,2022-06-01,信用家,信用家资产,A-江西高展-WW,204,1,7300422.579999998,
JXGZwencaiying,2022-06-01,信用家,信用家资产,A-江西高展-WW,205,1,7338507.540000003,
JXGZyangmeng,2022-06-01,信用家,信用家资产,A-江西高展-WW,192,1,7302045.08,
MSzhoujie,2022-06-01,信喜,信喜资产,AMD_梦仕,143,1,1218914.1,
MSzhoujie,2022-06-01,挖财,信喜资产,AMD_梦仕,53937,1,1.1358585441000113E8,
TSHXchengang,2022-06-01,挖财普惠,普惠资产,A-天晟恒信-WW,389,1,1136510.9600000002,
TSHXchengang,2022-06-01,WACAI,普惠资产,A-天晟恒信-WW,330,1,770671.2399999999,
TSHXchengang,2022-06-01,PH,普惠资产,A-天晟恒信-WW,277,1,726518.3499999999,
TSHXliyuanjian,2022-06-01,WACAI,普惠资产,A-天晟恒信-WW,329,1,843299.9700000001,
TSHXliyuanjian,2022-06-01,PH,普惠资产,A-天晟恒信-WW,275,1,712622.19,
TSHXliyuanjian,2022-06-01,挖财普惠,普惠资产,A-天晟恒信-WW,387,1,1076762.9000000001,
TSHXsuqiao,2022-06-01,挖财普惠,普惠资产,A-天晟恒信-WW,400,1,1074473.95,
TSHXsuqiao,2022-06-01,PH,普惠资产,A-天晟恒信-WW,283,1,766449.6100000001,
TSHXsuqiao,2022-06-01,WACAI,普惠资产,A-天晟恒信-WW,314,1,791877.9400000001,
TSHXyuchao,2022-06-01,WACAI,普惠资产,A-天晟恒信-WW,331,1,806357.37,
TSHXyuchao,2022-06-01,挖财普惠,普惠资产,A-天晟恒信-WW,427,1,1070113.3699999996,
TSHXyuchao,2022-06-01,PH,普惠资产,A-天晟恒信-WW,298,1,756435.43,
TSHXzengli,2022-06-01,WACAI,普惠资产,A-天晟恒信-WW,323,1,858514.02,
TSHXzengli,2022-06-01,挖财普惠,普惠资产,A-天晟恒信-WW,407,1,1050591.03,
TSHXzengli,2022-06-01,PH,普惠资产,A-天晟恒信-WW,253,1,723443.42,
TSHXzhangmeng,2022-06-01,WACAI,普惠资产,A-天晟恒信-WW,333,1,780782.9,
TSHXzhangmeng,2022-06-01,PH,普惠资产,A-天晟恒信-WW,266,1,659192.62,
TSHXzhangmeng,2022-06-01,挖财普惠,普惠资产,A-天晟恒信-WW,425,1,1193935.52,
WCchenzhaozhou,2022-06-01,信用家,信用家资产,A-卫诚-WW,155,1,6128722.450000001,
WCkangguiyuan,2022-06-01,信用家,信用家资产,A-卫诚-WW,163,1,6243259.0600000005,
WClongmengqiao,2022-06-01,信用家,信用家资产,A-卫诚-WW,167,1,6150900.669999998,
WCqinsai,2022-06-01,信用家,信用家资产,A-卫诚-WW,163,1,6177113.630000001,
WCwanghao,2022-06-01,信用家,信用家资产,A-卫诚-WW,173,1,6155590.160000002,
WCwangting,2022-06-01,信用家,信用家资产,A-卫诚-WW,164,1,6218391.4399999995,
WCwangxiangpeng,2022-06-01,信用家,信用家资产,A-卫诚-WW,162,1,6212349.4399999995,
WCwenyi,2022-06-01,信用家,信用家资产,A-卫诚-WW,162,1,6165166.36,
WCxiaoli,2022-06-01,信用家,信用家资产,A-卫诚-WW,167,1,6125984.0200000005,
WCyangzihao,2022-06-01,信用家,信用家资产,A-卫诚-WW,163,1,6221681.37,
WCyueyun,2022-06-01,信用家,信用家资产,A-卫诚-WW,156,1,6185951.86,
WCzhangmingao,2022-06-01,信用家,信用家资产,A-卫诚-WW,148,1,6112282.07,
WCzhouyaying,2022-06-01,信用家,信用家资产,A-卫诚-WW,168,1,6153275.530000003,
WHSMyuqianliang,2022-06-01,信喜,信喜资产,武汉时穆,33,1,278594.73999999993,
WHSMyuqianliang,2022-06-01,挖财,信喜资产,武汉时穆,2964,1,6344678.779999998,
WHSMyuqiannan,2022-06-01,WACAI,首信资产,武汉时穆,456,1,1.6762780099999996E7,
WHSMyuqiannan,2022-06-01,WACAI,力蕴资产,武汉时穆,1370,1,1.6646075729999982E7,
WXPZchengkui,2022-06-01,挖财普惠,普惠资产,A-卫信普众-WW,787,1,2019421.0300000003,
WXPZchengkui,2022-06-01,PH,普惠资产,A-卫信普众-WW,488,1,1199433.87,
WXPZchengkui,2022-06-01,WACAI,普惠资产,A-卫信普众-WW,560,1,1269838.9299999997,
WXPZhuangtiangui,2022-06-01,WACAI,普惠资产,A-卫信普众-WW,587,1,1452251.4300000002,
WXPZhuangtiangui,2022-06-01,挖财普惠,普惠资产,A-卫信普众-WW,725,1,1743451.1700000002,
WXPZhuangtiangui,2022-06-01,PH,普惠资产,A-卫信普众-WW,525,1,1292530.38,
WXPZhuhao,2022-06-01,PH,普惠资产,A-卫信普众-WW,521,1,1308975.0000000005,
WXPZhuhao,2022-06-01,挖财普惠,普惠资产,A-卫信普众-WW,791,1,1838863.1199999999,
WXPZhuhao,2022-06-01,WACAI,普惠资产,A-卫信普众-WW,603,1,1340303.5799999998,
WXPZtangjun,2022-06-01,挖财普惠,普惠资产,A-卫信普众-WW,806,1,1910698.6899999997,
WXPZtangjun,2022-06-01,PH,普惠资产,A-卫信普众-WW,512,1,1242097.27,
WXPZtangjun,2022-06-01,WACAI,普惠资产,A-卫信普众-WW,568,1,1335829.0700000003,
WXPZwangfahe,2022-06-01,PH,普惠资产,A-卫信普众-WW,549,1,1279612.69,
WXPZwangfahe,2022-06-01,挖财普惠,普惠资产,A-卫信普众-WW,736,1,1889001.8799999997,
WXPZwangfahe,2022-06-01,WACAI,普惠资产,A-卫信普众-WW,576,1,1319148.1700000002,
WXPZwukai,2022-06-01,PH,普惠资产,A-卫信普众-WW,511,1,1417096.3399999999,
WXPZwukai,2022-06-01,挖财普惠,普惠资产,A-卫信普众-WW,689,1,1762505.2499999998,
WXPZwukai,2022-06-01,WACAI,普惠资产,A-卫信普众-WW,528,1,1309003.74,
XKliuyongyang,2022-06-01,挖财,信喜资产,AMD_笑康,65299,1,1.3847822701000154E8,3100.0
XKliuyongyang,2022-06-01,信喜,信喜资产,AMD_笑康,175,1,1468622.9700000004,
XKsangliangliang,2022-06-01,挖财普惠,普惠资产,AMD_笑康,26522,1,3.887100704000003E7,2800.0
XKsangliangliang,2022-06-01,PH,普惠资产,AMD_笑康,9486,1,1.732227952999999E7,1000.0
XKsangliangliang,2022-06-01,WACAI,普惠资产,AMD_笑康,12769,1,2.1996624979999993E7,4000.0
YSDhedongliang,2022-06-01,WACAI,力蕴资产,A-银盛达-WW,907,1,1.7053788739999995E7,
YSDhedongliang,2022-06-01,WACAI,首信资产,A-银盛达-WW,34,1,1552002.1100000003,
ZCleijie,2022-06-01,挖财,信喜资产,AMD_梓榇,7953,1,2.9750735759999957E7,
ZCzhanglin,2022-06-01,信用家,信用家资产,AMD_梓榇,799,1,2.994706963E7,
ZXLlilingmei,2022-06-01,挖财普惠,普惠资产,A-至信力-WW,797,1,1335697.3299999998,
ZXLlilingmei,2022-06-01,WACAI,普惠资产,A-至信力-WW,1029,1,1434338.07,
ZXLlilingmei,2022-06-01,PH,普惠资产,A-至信力-WW,696,1,1017266.3200000001,
ZXLzhengguojun,2022-06-01,WACAI,普惠资产,A-至信力-WW,1030,1,1475930.92,
ZXLzhengguojun,2022-06-01,挖财普惠,普惠资产,A-至信力-WW,784,1,1244632.9400000002,
ZXLzhengguojun,2022-06-01,PH,普惠资产,A-至信力-WW,750,1,1063074.66,
ZXQCdongyuanlin,2022-06-01,挖财,信喜资产,AMD_众信强诚,52086,1,1.0957211302000119E8,
ZXQCdongyuanlin,2022-06-01,信喜,信喜资产,AMD_众信强诚,131,1,1101329.7800000003,
ZYcuimiaomiao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2440,1,7481293.199999999,
ZYfangrui,2022-06-01,挖财,信喜资产,AMD_自营_XH,2346,1,7394595.799999999,
ZYfuyan,2022-06-01,挖财,信喜资产,AMD_自营_XH,2306,1,7427971.5299999975,
ZYhanmengyuan,2022-06-01,挖财,信喜资产,AMD_自营_XH,2450,1,7537080.06,
ZYhuangxiao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2474,1,7508760.16,
ZYhuweiwei,2022-06-01,挖财,信喜资产,AMD_自营_XH,2373,1,7475013.269999999,
ZYliuchangzheng,2022-06-01,挖财,信喜资产,AMD_自营_XH,2401,1,7488833.970000001,
ZYliuyuetong,2022-06-01,挖财,信喜资产,AMD_自营_XH,2338,1,7494495.67,
ZYliuyuqing,2022-06-01,挖财,信喜资产,AMD_自营_XH,2440,1,7541076.13,
ZYmayinghao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2365,1,7518194.630000001,
ZYpanyanzhen,2022-06-01,挖财,信喜资产,AMD_自营_XH,2404,1,7532975.799999999,
ZYshijunjie,2022-06-01,挖财,信喜资产,AMD_自营_XH,2386,1,7454609.7299999995,
ZYsongxuanlin,2022-06-01,挖财,信喜资产,AMD_自营_XH,2404,1,7482741.039999999,
ZYtuzichao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2371,1,7495188.239999999,
ZYwanghaoran,2022-06-01,挖财,信喜资产,AMD_自营_XH,2370,1,7491281.929999999,500.0
ZYwangpeng,2022-06-01,挖财,信喜资产,AMD_自营_XH,2442,1,7481744.959999999,
ZYwangqiuhao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2342,1,7567738.59,
ZYwuhaoran,2022-06-01,挖财,信喜资产,AMD_自营_XH,2375,1,7464597.710000002,
ZYwuyanan,2022-06-01,挖财,信喜资产,AMD_自营_XH,2323,1,7456196.83,
ZYxiadandan,2022-06-01,挖财,信喜资产,AMD_自营_XH,2469,1,7569545.510000001,
ZYxiangxijuan,2022-06-01,挖财,信喜资产,AMD_自营_XH,2423,1,7408739.62,
ZYxiantiantian,2022-06-01,挖财,信喜资产,AMD_自营_XH,2394,1,7475162.9899999965,
ZYxieshaowen,2022-06-01,挖财,信喜资产,AMD_自营_XH,2415,1,7435619.720000001,
ZYxuliangliang,2022-06-01,挖财,信喜资产,AMD_自营_XH,2394,1,7450395.439999999,3649.9999999999995
ZYyanglei,2022-06-01,挖财,信喜资产,AMD_自营_XH,2447,1,7614081.02,
ZYyangxingjian,2022-06-01,挖财,信喜资产,AMD_自营_XH,2443,1,7498927.079999998,
ZYyangzhe,2022-06-01,挖财,信喜资产,AMD_自营_XH,2393,1,7469051.119999997,
ZYyuminyan,2022-06-01,挖财,信喜资产,AMD_自营_XH,2430,1,7400406.160000001,
ZYzhanghui,2022-06-01,挖财,信喜资产,AMD_自营_XH,2400,1,7436609.02,
ZYzhangkai,2022-06-01,挖财,信喜资产,AMD_自营_XH,2405,1,7368683.749999996,
ZYzhangzihao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2397,1,7451769.609999999,
ZYzhengsiyu,2022-06-01,挖财,信喜资产,AMD_自营_XH,2389,1,7357697.039999999,
ZYzhouguojun,2022-06-01,挖财,信喜资产,AMD_自营_XH,2368,1,7504216.570000001,
ZYzhouqing,2022-06-01,挖财,信喜资产,AMD_自营_XH,2377,1,7454366.47,
Zyzhaxiaojiao,2022-06-01,挖财,信喜资产,AMD_自营_XH,2393,1,7450301.73,231.01999999999998
chenxinyu,2022-06-01,方舟,信喜资产,空闲机构,1,1,27500.0,
huzengmin,2022-06-01,方舟,信喜资产,空闲机构,1,1,26250.0,
jiangchen,2022-06-01,方舟,信喜资产,空闲机构,1,1,18326.0,
renchao,2022-06-01,点融平台,DIANRONG_AUTO,自动化运营,1,1,46298.34,
yaoyuan,2022-06-01,方舟,信喜资产,空闲机构,1,1,20000.0,
yayu,2022-06-01,信用家,信用家资产,AMD_停催,1,1,138240.2,
,2022-06-02,信喜,信喜资产,弋阳,100,1,830953.4800000004,
,2022-06-02,信喜,信喜资产,四川言诺,149,1,1411311.6099999999,
,2022-06-02,方舟,信喜资产,汉法通-杭州汉资-出售,2002,1,1.8659422929999985E7,
,2022-06-02,WACAI,普惠资产,AMD_笑康,144,1,282588.46,
,2022-06-02,美利,有用资产,A-谨诚治信-WW,134,1,347026.26999999996,
,2022-06-02,方舟,信喜资产,空闲机构,178,1,889816.3900000001,
,2022-06-02,信用家,信用家资产,A-晟楠-WW,23,1,734553.39,
,2022-06-02,信喜,信喜资产,智能法诉平台-麒麟,3019,1,2.556616451999988E7,
,2022-06-02,信用家,信用家资产,AMD_赫诚,13,1,122735.31999999999,
,2022-06-02,还呗,2021还呗资产包合作项目2.0,长沙达咨,20627,1,5.397870320000009E7,
,2022-06-02,挖财,信喜资产,北海法院,185,1,2687878.46,
,2022-06-02,挖财普惠,普惠资产,A-湖南京希-WW,2,1,1537.77,
,2022-06-02,挖财普惠,普惠资产,A-湖南嘉亿-WW,1,1,461.81,
,2022-06-02,挖财,信喜资产,桂林_佤仟,19,1,316659.23,
,2022-06-02,普惠达飞,平安普惠立信达飞资产包,安徽冠弘,6,1,43883.62,
,2022-06-02,挖财普惠,普惠资产,AMD_巨烈_XH,161,1,277155.82999999996,
,2022-06-02,挖财,信喜资产,上海静安法院-上海中聚-上海谨廉,40,1,600173.02,
,2022-06-02,PH,普惠资产,AMD_笑康,111,1,211551.62,
,2022-06-02,PH,普惠资产,A-棣增-WW,3,1,4360.25,
,2022-06-02,挖财,信喜资产,乌市陵莲,500,1,4598190.570000001,
,2022-06-02,信用家,信用家资产,AMD_梓榇,1,1,12617.69,
,2022-06-02,挖财,信喜资产,AMD_巨烈_XH,610,1,1350223.97,
,2022-06-02,还呗,2021还呗资产包合作项目2.0,AMD_优腾,3117,1,1.0827162379999999E7,
,2022-06-02,信用家,信用家资产,AMD_停催,12,1,697517.8,
,2022-06-02,信用家,信用家资产,AMD_柏胜,3,1,44645.509999999995,
,2022-06-02,信喜,信喜资产,枣庄洛萨企业管理咨询有限公司,166,1,1561865.6600000025,
,2022-06-02,挖财,信喜资产,内蒙法院,22,1,166078.02000000002,
,2022-06-02,WACAI,普惠资产,A-湖南京希-WW,1,1,756.32,
,2022-06-02,挖财,信喜资产,汉法通-杭州汉资-出售,20753,1,1.204605119599998E8,
,2022-06-02,挖财普惠,普惠资产,A-律军-WW,8,1,19984.27,
,2022-06-02,挖财,信喜资产,虹口法院,220,1,1467524.6500000001,
,2022-06-02,挖财,信喜资产,青岛恺翔_WW,71,1,581737.1599999999,
,2022-06-02,普惠达飞,平安普惠立信达飞资产包,AMD_柏胜,11,1,41241.44,
,2022-06-02,挖财,信喜资产,汉法通-杭州汉资-合肥方飞,30033,1,1.5601467985000005E8,
,2022-06-02,PH,普惠资产,惠今,79,1,125655.77,
,2022-06-02,挖财,信喜资产,AMD_柏胜,380,1,894103.86,
,2022-06-02,PH,普惠资产,A-新联康-WW,4,1,4551.8,
,2022-06-02,挖财,信喜资产,乌市米东,2157,1,1.009107881E7,
,2022-06-02,WANGTUNORG,正钇资产包,西湖测试机构,4,1,2400.0,
,2022-06-02,挖财,信喜资产,县法院-道简,1250,1,6376879.08,
,2022-06-02,挖财普惠,普惠资产,固安玖盛,2,1,18999.16,
,2022-06-02,点融平台,DIANRONG_AUTO,自动化运营,1967,1,1.1258562079000024E8,
,2022-06-02,挖财普惠,普惠资产,A-卫信普众-WW,4,1,5399.86,
,2022-06-02,PH,普惠资产,柳暗花明集团,201,1,239833.63999999996,
,2022-06-02,挖财,信喜资产,C-新浪诉调,2927,1,8605155.999999993,
,2022-06-02,WACAI,普惠资产,A-安徽晟鑫-WW,1,1,993.59,
,2022-06-02,挖财,信喜资产,上海虹口法院-邦信阳律所事务所-聿颖,9,1,46142.149999999994,
,2022-06-02,WACAI,普惠资产,AMD_一兆米,78,1,149787.18000000002,
,2022-06-02,WACAI,普惠资产,AMD_停催,39,1,58248.76,
,2022-06-02,美利,有用资产,A-棣增-WW,79,1,188591.42,
,2022-06-02,挖财,信喜资产,枣庄洛萨企业管理咨询有限公司,418,1,5537633.869999999,
,2022-06-02,信喜,信喜资产,乌市道简,200,1,1730924.8800000001,
,2022-06-02,挖财,信喜资产,AMD_停催,62,1,152908.25,
,2022-06-02,挖财普惠,普惠资产,AMD_笑康,486,1,850417.5800000001,
,2022-06-02,信喜,信喜资产,AMD_梦仕,1,1,9512.98,
,2022-06-02,挖财,信喜资产,青岛掌讯通,2883,1,5735524.959999998,
,2022-06-02,平安,平安普惠,聚宝,9968,1,99.6800000000053,
,2022-06-02,挖财,信喜资产,AMD_华夏恒信,89,1,225473.50000000003,
,2022-06-02,挖财,信喜资产,湖南银曜_WW,563,1,3481494.0399999996,
,2022-06-02,WACAI,普惠资产,A-棣增-WW,5,1,6989.5599999999995,
,2022-06-02,信用家,信用家资产,A-卫诚-WW,14,1,510985.46,
,2022-06-02,信用家,信用家资产,青岛掌讯通,1,1,15948.2,
,2022-06-02,信用家,信用家资产,湖南和畅,5,1,81297.88,
,2022-06-02,还呗,2021还呗资产包合作项目2.0,A-谨诚治信-WW,3998,1,1.093680387000002E7,
,2022-06-02,浦发,浦发银行自有美利车资产,安徽冠弘,238,1,6575935.259999997,
,2022-06-02,挖财普惠,普惠资产,惠今,1495,1,1961486.4299999997,
,2022-06-02,普惠达飞,平安普惠立信达飞资产包,A-卫信普众-WW,6939,1,5.6926952949999996E7,
,2022-06-02,挖财,信喜资产,AMD_睿讯,17,1,30003.61,
,2022-06-02,力蕴,HUACHANG,聚宝,1475,1,7.481576995000003E7,
,2022-06-02,PH,普惠资产,AMD_停催,30,1,54482.240000000005,
,2022-06-02,力蕴,HUACHANG,自动化运营,583,1,1.6808622709999993E7,
,2022-06-02,挖财,信喜资产,聚宝-西湖,147,1,866280.0699999998,
